address,amount,percentage
9fWEPS56kP5B5CY49sV3d9RYc5tPZ21gomUeu9MqstmDdQQhRVT,333330000,0.000167
9fGU4DCNdsdK9Vhw7hx2tJrQNPvvpo82UJDuvueJEkLDMtEmRcu,311298669,0.000156
9gzsam3TfJCMJf2Da8wN7yuKnPW52xjYkr6JNtfuTNYoTJocqqM,310249644,0.000155
9gdYgEGZKHfKCUbqvVAcYK6s6KiALNCFxojUa4Tbibw2Ajw1JFo,310100000,0.000155
9fX9vPCa22tfrxsiiTH6cLdrxPT7h4RMebLT1Xqg5e5B5dTNYQY,245901640,0.000123
9fqahYv5nFnHM3cBDJ39vt89V8sp9qEJykfvNdRe7CEtHcgk2sh,245901640,0.000123
9fudbxyKuTXmgv5qBdYhbuGE1idAnBuanCsthcMBRdGXFfGMgX8,235048426,0.000118
9g6xywPMQkDG13afNwhaAchZZjKG2UNrPZNiLrFsuJhSMHeFvGZ,230509100,0.000115
9ei3eGREboZAFzz3kpgZtVfAxrZUmMg2CXKaP7Ypbp4nJr4JA6K,214215377,0.000107
9hjDpaFvevxD4NC3iqvzmB1LMxeMGKFifDb6Rq79V7NJuMemxHz,211846576,0.000106
9iANH9XmaLN2RzbmYrXSunapEXedcV7kiawmhqpSb1u7ke5xrjf,201634200,0.000101
9fXLtYjJ9xKPzmCw5FPfyspF2eiRwLX3ZtQZgEbrV949MX7Mafz,194335712,9.7e-05
9fUvSN3w5KzFBAmHH93RVy7zVFSH4RgV7xQBy4ehnNqo25PuaF5,181772319,9.1e-05
9enkkqudYu5TXfJRVPT7wn9E1AmQRr2aQVYusx4rn9rb5TBdW9e,160105933,8e-05
9fmzdN9bTAF9biMFQpXUn6miiv4hMFaPMRqNVLQ2MCncCAQnqdp,159513799,8e-05
9f3JHWuHLWXvxhuQVAf3H2S3E6knFHReoR8L6X8WpjrNn7jtLZm,150000000,7.5e-05
9hDCUfwTbZ6H7Ks15tN1nYY7vBzwgZ6smSSyBA2k1FLGWXYT39T,150000000,7.5e-05
9iDGnuqsaQ21zxVKMzLJHbfUYQYjp7a9nkXZDKF4XAU4bmeX8k5,144189864,7.2e-05
9fzGpJ2ipirvxLN5DEpy8uYaXGq8Pnt6RNFJPAqfEmVu94WxpPZ,141000000,7.1e-05
9fGHoyNM5xqLctzir6t94x8GZm322bNmP5PuN15qtAcLRUs9fqd,138640693,6.9e-05
9hz7vXxoPiRZtxDm4NRogzt7cGWHQWcBUy3z42uM5Tgd7GDAZgK,136612022,6.8e-05
9ehtGMAL6gxjjz7TY8QdKnbsXzt8XSgEX4MuMKauf8cZpPumEtU,131505600,6.6e-05
9eghYrpA9JT4x2j5mCEQMKeU1opdgheMascVbvAH4cD2VFhzGLL,131386862,6.6e-05
9eX6YHFj97eWx5Q8w9kCBwtiFGwg8xi2yTt11qErz7SU344ep9U,125000000,6.3e-05
9fEXUWAxGhqxzzV1njtn1ryJemDAUdxSiGxksnJ85NVNbemxVyK,122808129,6.1e-05
9efS7amkJV1jv1jZbSgcCar91s1tbCLDqARJtLXWjTY8QhGZ3wG,118978103,5.9e-05
9fRyQfr7c889pFF5A4waw3jH5zmqQT3qdrF7zeHuAttuNUQbLTE,117932455,5.9e-05
9fgnzKzjSR9EvzGUMLVzqzwVaGFCpXsZckYUWJKDjEnvBw4yoTr,112763206,5.6e-05
9f3iVSoLQquYp3grTK3WCKqkcwnJLbuBCQzPksZHG2bir6yPEw9,111724350,5.6e-05
9iFswetNfCerYT2WNoUTJbfMf6WdBGBQy6jaW7G12kyVU81bVmi,111393213,5.6e-05
9f7h3yuKViUqsrwWRgKXakePnQyxysp2hNxrVxTFeEAExTXPexe,109369076,5.5e-05
9gXJPwJxRyVV4Q1ur6vVGvH2kDExDctWPYz896ds6hHfSZTHMCr,105166668,5.3e-05
9edSYSyN9aDcXK4k95moLDHi2Pd8qmU23xgvSPuHkABaLYLXV3S,103397196,5.2e-05
9g3RBgSNxVnFWkUhtcSNC2bNqmhhH6ehJ6j5Xtv24T2ZSTSBEhg,100004379,5e-05
9epymCTtG7FpRWzdkK9TMmfWSYEHqZSBMXWrTTiqzpXGuBk1fuf,99800672,5e-05
9gxvDwrgp35pgt9KEihewUsY4R5JFDTfCDAmTxM5r7q1nkuir5q,97501719,4.9e-05
9fBPQLJdaWrmWLKPBqWCQdemYMJ6E5HsYeEnLtSZB9QuL3iYzAz,96109809,4.8e-05
9fH81CKCsVPoaQQU2X6Rq7bDZzfQz1XQ2qMfRcrj7BqPyurk9dh,90265505,4.5e-05
9fCsE5uXDzdNoSRG6H6M9S3EKXXskP7q1T8G9PV39aiUytSKhty,90000000,4.5e-05
9gnNtMFkVKuNoTaRKDeXGxT993UivUGeYBBkgdkNET8mgG5DzMf,84525547,4.2e-05
9gtPRsqFRGXXShbPEzVyPSjroW9QyVoJQacYjo9Xup1Qz19kLhA,84306983,4.2e-05
9fFq719rkEUNkofpokoSqFH3dA5227EVLWqkefoHDQ2dDB2Pi4y,82602082,4.1e-05
9hJUNu4xdo2cB6vzxaMQy4M5ZZVqHFEc6BY2QkXbRQtCU5y6cKm,81523972,4.1e-05
