address,amount,percentage
9fngzgu3YrNBQq3j1RNNpMsH1pAdwZ15v9jzFCGGWBvQZLuQ2iX,417424466,0.000417
9iM8s9szdAeaTpUoGbb4iz51VDdLYmanpLw4QS5FLMMUDChUPP7,375576860,0.000376
9hCe4cWCLyzEdWUCY9kJdC7v9vvnQoAJtiUfRwhoJJiAwM3ASM1,361927696,0.000362
9iEa4LwSa5JTV8TWduu7T68Ltdvv6qNLNGuBCeXRnHknrYBJnya,327506888,0.000328
9efXnpF7ZC9w2pdbeRLerTJbS4NbuAgCvxaMV1toW9kRAcZoFv6,303327316,0.000303
9iDqz6BhS6Y5y5LvZp3jijb8oeNk53JRQQGA9anEg9JVeyYNCzn,303044786,0.000303
9eeTTnk1xpraTzVWztdYA9XraqaqAq9tky7g8UHheDFyqEMHEmd,300000000,0.0003
9hzqs4vqHJGkS4ntSvNcbHcfpLqxrVhQ6KVkokdmgKDCECpzeiS,296391574,0.000296
9fQD5GBmrrExeFsSEWu1EzeJEdrGiJzKmb1vGEAtYmNzM42Jnsh,289286898,0.000289
9fKJCbDRRMndknc5gA2SDfhXppUgU638jZRE7vr1srLBZ9Y2iPb,284151838,0.000284
HNJiaJVyw1qz5jgKrEemNwnJd2Mc5FJgsNTDMkMrx73pVyxcinng2m8cDyMktacXQjvBsvNoMxucxmme66RPeCAz9bV3fPFYPo4umKZVwkQosRktScyUvQ8o8PPe64K6fu5iFVCvMbjgi47q3CBQS42e9xDNa8xwVf35a6sL7sXMzDZVfgbo7S9F1ufKhDgC4nFuxucyJp1Q7TXQifbuorHEfACknKoXhyvS7ddHBXPFVdrDTWpi17HUsgZPZQGosjUjkHWHZRuBv8H73JwB3ifA2R8HSriN2xgNNZWE4sWYhvVdVQ6UiXxjD1yqKwABKg189v4chCgTFNd4qy6RVoMVJs17Fe1vxRN9eaMwAowi3ok1hLGjMSsinxKY8vHkRdXPTqLyUTDQVkZ8DrDfsbdoDYrqpybrUjsD6wBPGpqr13NqFbyW727FYwV8SoAnvDRbkcZ21EQ8u4HeYePgDdQMEMwqzqRUHgVY3evBtPfEELbQphjVTm1p5FkRcF5yuvREj72oG4xt3,277455232,0.000277
9fCTU8M8EB7RYZqqXK4it8vDhgtgxAAn8UBKVmwwmsVGsXYEhEY,270203474,0.00027
9hN5z9tnWvM4SjQFo9MQxc5vymBa13ALXeFL8UssU1Poj8hyxPV,222501530,0.000223
9ga4xxzRpV6hy92mJGLjYQKf2hu4STPbzB7wkgHtMebWT3aknPM,217480509,0.000217
2DxRv75maq3FewTq4mCgRzJedpUXxk5iUYhEEh7GifusR3sp4MN98RDo9dR7dvPkyKwKWJgxRMkoyYUCWUzEqzhJSTtTNSwckmbqvuAsbTbRF9EJqgMkQzLHWaqyMvdiBC1LGNyC16qWkp64oYn3nEL4qoZWUr79mLpaHLCnNAHkVPUuG45bqno9n6fLNKbsQV9CDvda8bMFHKPgnYrcGhWwt,210000000,0.00021
9fDJhKprNYyyqZNiTAZskPRMZM5N75xYEnnoXoe1vFTt3RDR7E9,198634358,0.000199
