address,amount,percentage
2x459aECGv9N81rY346AEZ7TdZgSEYZAZH99UDp9mii1yFfo9TUHvLeNJoXzfUjXYJP6ESKC2MVRcSZtVmhKVppPMn6857gNEcefko57Pukw1hyAoxmBK9YjT91T3wkBsF9i4BKQxiioho6RnZPFPVHdfwppj1ExTYqgzSedc2YwnFTp5njKtdKUfTAbEjyqDKdKf5YdJfjRar1adtEmJmBgaaZRn5K9BPyt7sNWBEWD5aQWsspHA1D57mFCbwBALU9Ae8YmxfvomJpfX31GHnNfwcBfpU7gMocWb7MbPcdnBYLyLgGJtXXQ2jvtWkEWRR9RzbSvUbM2pZ22QVdmyKC1hNuVf9dNmL5AVPhz3FtbBLKDrGzKjNRnpvnd93DJR4BYGTDhfzQVTHRQ5puSutpkXAgKe2APCe5AfUAUFzUSeHkFw1d1m75pAs3DRonvXP6Cuy4ABSeaXqxceniVvWje3G7E9zRFnjRZCSebGsmn2eHdbi5DHeqbZ8SGgEM5sYHD4ZWca4NWkERcak4jQjiNZSivAjvjTk9fQ5q7W296XU3snSq3uFpDHkx2Y6L4DCC5hfaD4tGYeja7gnKWSXnEbRgp3yxMkuR2YtjneJN1X7gWDkbAjReSXbox6kUGzKcTccDTD17Lk7mQpRjoiN8b1PeqLdMgEyxvuNQ4ADweipFNQUEF5abRBFm1WLxaJUP5VicWZqFKU7uhACYuMcSaxxmmprkVAYPoLUy8XEeqqZijZuNUzvYxeQfn8W2J145tDdqvvqJh6iVmCa7T1ndScdE1fqDjFF5Y1QATM52amD4f7Fgfo4yBsR8s9jQQekBPRgPABEzpAiSiF2QHfXTvUNQBMyWncuQm2423hrqZN4PSaZoYbzEnfgQ7sQLE8BginMZzjtj7mSektGtHtttinBCxJHDf8ND8bDFvoVS94WdQjVLu7Zbpbmou1X6iUN7i7PBPEDSXmeGusH11X9tmAo4unESX9NB1ivr2kFEZjn6beJUDiByL8uj9JgwSHQWvkb2FwGn1Hvsk9GNQcHWZ12HVrsEuY9wzS9hCc4fEeDJ9ALBrURJKN9qksHJL22px2tYS3yL5pXVxGkJmZAFBJAts8z14ji6uCyuyLxmC9dmiwxwpCxJAqBrQWM1CjUYBmxmX3dbCdjHibR7fPdNpfLM9jSZphvar4ufiUCzFBsVsB6CD71T2EbUG7PYn7dMhcJ8SEmfscRveCHu2EumCrRqrtmqP9RwX7myhnvYwP3JAfux5okYSAiCwgSxdDouPJLft9UnY1ZDs5FD826zzMBbaurnAGUJCbjGwhirGq9ZKZteVGp52FFLJmaRfiXnaUQyzXEkJZfUrYZUGi8xeyNSwHpZSqCgcWBrvK5AYWKnAZkgo7wqbtbKMKYhXje4mtg9TNwdbUNMQCuhqRUUVNhK2mKkxNztFbLWtLKCDopEVgVsAy,167770876201,0.000168
9eoNVQiP74UX7k2mSvSgqh1iMojfYJmK7PpwQ6GSx8FRnHkeuNp,161628068996,0.000162
9hQw6PFsfacY9sN5yQDrF42VNeRUdCjMmTz8QnS8Y5ZvX1f2SSe,150057336345,0.00015
9g4ghzadNqAgxB6t44XYyW1kXJWufCe7AFRpgjWgNW3WtWk7GLL,150000000000,0.00015
9fhy6WaJyBLFSfWTksM9ys8skwYZksCjqTJSMpgJ6ePKvmJ98NR,150000000000,0.00015
9giYthfTLNA1ixJZC99y9BsxHiiMNZKnPCzrmLNWHuATE4UiNSi,148975712146,0.000149
9f278pLhsshVFCztoRRGaTjkDnPD3d4roDQBvZdJGRfDgdnnWnt,136727000000,0.000137
9g2YurG5kKk2CnH9uEpXoFBzJZaxU1dVq2jM1WQAG4jFbJe4BPk,133498000000,0.000134
9iHN9eDeR6iHeVQ2VJTXoHGSJEpTtGCmT53N39Jq4kUnsP6RZ85,132304000000,0.000132
9ebyrsmgpYZXo4A5NQgZEfpLjL7Lh1LXiunhbXDXnbuQDV8U2ev,131744907302,0.000132
9gyGsKcXhSfuzEXn6mvAaBc2hFcY7qTgoD6f4L92quJg1ngbFLL,130114504633,0.00013
9gLWTW2VGHS8gQUMK5C1uxCg2ZoeE2Qww5xRNEPzmxmYWF69Dad,128000000000,0.000128
9fC41vrkRQijAW7MjopgXvisb1aFG7HVfD9swGXPRQpNdiwJUQG,126655206900,0.000127
9eaixkZpuUipmcLhXeB2DRpp6wyv2mRgNeJhG6JQ6VU4gMmtPCX,125780773157,0.000126
9hSsPdJRdHSwYRGxntdAHCzEq4HQWnCynkDrUeyrNR8V9rxMMwD,123900000000,0.000124
9fpSw98SnbidF4Vfs2VrKNaSxWsth18nfHMcKwZzAYh4d29dNt7,123820441006,0.000124
9f7sW4QcDXgEXNitWDnmwkzccTE3u7pDEL7AxDjqzwPZdbDbVgs,123493000000,0.000124
9fhmx4XceEDV8SHYp6aBbz1BBKpzzwz16U9gjPUB72HTDZcC7dB,119461216317,0.000119
9gzkogA8JSL1wp2m8agx4KhuHCvizMfMHk59kCdq1DG7ptbSmV4,113674000000,0.000114
9hzFEujD5Lbk2YBzArPhgPrytEdNkY2AY3uRPdhkgcph71AZJKW,111200000000,0.000111
9h57Fa4GW7uuQtoyznCjqrnA1FNSEoP57R83bC6Ljjq5Cpva5Q1,106502000000,0.000107
9iPqpyd2fBD8ydtM8pSbgaFTxyTzvqujfouZ7gFAc6R9Z8kCrHb,105000000000,0.000105
9gyAAu9NjRe3iwgPSPBDRbPzWqQBdGc2EK1bPngaADUEtYibXrd,104741983400,0.000105
9et4RxMEbgKBSF19Mtaoh4yktrV6wUioGo9H4gjGJ6bwwCwMgvi,103799330059,0.000104
9huWhBZexQhQKEG33MzfPfJEgzyVnT3hBg8azpHPSvehjRVGhwn,102746000000,0.000103
9gUibHoaeiwKZSpyghZE6YMEZVJu9wsKzFS23WxRVq6nzTvcGoU,102321442662,0.000102
9eq5WLcHDBvckgXkA1m9CViB36rFJuSrLNoSFhXhmMJUWGH4kq2,100918122470,0.000101
9evKSPmTUfu62tFQszampUdwBB2j2LA9fH14TUa9W8ZW28WpuxH,100659618483,0.000101
9gtDZr8KTmrsKkRB1XqQvYqLQoVPa5SeRZEr2hgcUPoXHv9tuxt,100000000000,0.0001
9iKTnqVrmCmbAbFnYbrRzyBM8DmgAiXYKHEKetoKhFnQsgnukkr,98127874829,9.8e-05
9iMzGHJZepczxrVRFw2dGh4yMhHLrsDdZG8ryL1krmqUcdBrgX3,96660143961,9.7e-05
9fsbWUmq2RzscWwP4YtvngBnpe497NnXGxgx6zfhT8vbBGzGU2r,95000000000,9.5e-05
9i17jveFkdkuwc9qNnAMd7Wh9wHYcDQsEMRvN4co6cg534LMbLY,93818440514,9.4e-05
9hFy9W75bd4gUeweGmRMLN6qCSxQxBvdecWweFUptBQtkzqfczm,92457120851,9.2e-05
9hfEcwmpv9WqNpGSw1BtjiFQuZpQVHcwUbpM3SthELocxRKPoqf,91703000000,9.2e-05
9iNt6wfxSc3DSaBVp22E7g993dwKUCvbGdHoEjxF8SRqj35oXvT,88961282269,8.9e-05
9ghQ5E9rXgJagLU25cf7889kr4T78HyxTKUsVVKLEcoKsWodyqb,86173000000,8.6e-05
9iNEc7Xbj5JwpJy6hf4hKRhsK8v8aWpxaBDtJdoH2FSJof4wWUf,85934632007,8.6e-05
9hcnquG9q2pCramqZaS8LNNrL2a3ZF2gSVUMbRvC7zmkyHnLSBT,84580665301,8.5e-05
9fGWxJ6Q1VfogBR9wda6kxvfwNX4LpfKDd1uupDqT9uwXCyDWuq,83625358260,8.4e-05
9gGzjFepq7PEaD8i44oUwKVE66tJNqM2fNYymbnyqe5iaWBPUzP,82256279042,8.2e-05
9iPtD3j1pRVy6QwcHw1hs7cRPUodom7SbUsJWgH2tAKf5FSVATe,81799616250,8.2e-05
9hK2HJQCoJzuh4qEm2QvQMHaRAWjBcwe1PS3VRxGXf9o1PY19Fa,80587624853,8.1e-05
9i7pk7V7pkUis3HaXxvDT215kabQFTxXftYBdvYWMN6ESTcxrHg,77580511833,7.8e-05
9i2F2XysBqJogGQ3SC3fjJSn2dSVzj8Q54jucScE6emZKNoK2at,77201326316,7.7e-05
9gJpViLL2msZGVDZ2DrKrcMRtzdYAS5V5xNT6AZDYVGCd2KFWTU,76868187190,7.7e-05
9huVB331nd79ijWEf81hHtQGaoH6fVZbAsNvJ6MQtoMtgrwN6gM,75931543178,7.6e-05
9hyisM4r4KynPEvavgjJn7qzaZsmayuznhBpc12aoVBQjuZ6aqX,73961830029,7.4e-05
9ftQxzDfbwNYtSfp7oBGCTKb8cYoCKMBJR7ZTrLbjvzhXAq3N9v,72007000000,7.2e-05
9gAC1oT5k17doMbdDmg4rMSxh6ZrqHNS9WqCz5WFpgmn13Ynnti,71681103608,7.2e-05
9fm1epUb992E5sRohAt4pcPYhXb4gqFYGfnNT7FSWzWVYtsoCCQ,70335607513,7e-05
9iEv4rWuPHzkosC6BFrxQ9Gk5NYwi31QQFdq5TFZFg5u5A9E4je,70335521939,7e-05
9ersHKE7oteM8HaMskSCiWKDhPUysDeE7626JMwnYG4hdMczGnB,70257682464,7e-05
9hzq5EJ6b4j43zkjNtDpteA5JhPVNKCJDcaq8SGz2jgFe7zt6xU,68957967494,6.9e-05
9f4FdBwFqaGwKNwYZn6yEPHDxoddhJxuTX5sWmmVPPULzcHP5Ka,68566748915,6.9e-05
9i5QMbUCD1JGjzMXLgmG5tNTPhypf2uNvuvNTip5QTHUmTJ6ThT,68012003846,6.8e-05
9htCS2wfCqvQjUmcmvYS9JFUGkYexhtwXwG1ezXaHH5re9zUjGA,67817484469,6.8e-05
9h9BfRw1av3uLb2hXgMHThnWCWa4NY5cSEMS2N1K5feyBsveEKr,66228319738,6.6e-05
9iFZa2cbmses2zym9u8sTn2reguRK6Yx4Lwos57UipwW3mGzSyM,65897367362,6.6e-05
9gPzMMLUiNbiYgUUy6Paeb4N135xJL6HiRva5H9u5D5tR3wm9XR,65000000000,6.5e-05
9fjuFnn9HvS1v3bpo4ebhqrQZQcvL5WPhsV9onMUxi1AjiMscH7,62848000000,6.3e-05
9ezw9YdNDRUtFa4YaR1UYwLo2zS7mobLuZB19uhDJ3j2ZQT8Lj2,62204000000,6.2e-05
9hw7uM31EwX4TJqdMc9F7si4JD2Lw64KQSUezd2UHP1UPk6Zbcm,61377639876,6.1e-05
9gUp93ztKB5FHFdaYpNDmbhAyEeRzDja68RJwjKzMg2Rabvromy,60678356655,6.1e-05
9gEWkA9HzCWw27Vk3WBuLd7vDxgikV5zNUZ1GZbaLDodWY3tpmC,60252504779,6e-05
9feifSCiiEv8Y7rK4NddZq2S4KLK8xwzWi64V2JnxZmdZpeesYe,60000000000,6e-05
9gXfpmwH7RckWZS9HTtQ5axYpm9RdPCtaBiQee9Bhu9HjN8u9f2,59486819170,6e-05
9hBtSyMnhNBgyCcSEw3N3d7EndseBBCWKdRSgQVy9WTpZW8sQt2,58131433176,5.8e-05
9fgZWGdi2iRv7vRRMuFzxGqDCFHTZo4JBoQxs4eiZLDzaE5VFpU,56968390487,5.7e-05
9gfDxaoMD23U1LByGcUyJwiyv4FAnDp9YjVDZW5tt833gNqEXGd,56839000000,5.7e-05
9fHWqpdpxKza6myM34wEvTkgp84DR1zgFZwsBsH5zAgH6ZhHaq9,56807219436,5.7e-05
9gWzV6JTd5TPyY85tj15scXcNKfEaawpz3dBPZiQ9xtdDR2i2iK,56699665466,5.7e-05
9g625UZU3L8Abb8hQw1hfA2Nt27Ug5dYPNXr8JygqAumzEBg29X,56119759750,5.6e-05
9hrbkfZRa6emQvYnc8kNiV7SNaMCy9JCZvgrg4qfrzeBz3dxbAJ,56072402406,5.6e-05
9ecLtxiPDQYrqL7jbshhjqCraUv1GsVpHJurQxgDtFLtixi8isd,55055027416,5.5e-05
9hHeJHmR5Z1BYGATphpeCuTPU1seeDFaaip3cPAmDwizJbV26Hs,54874000000,5.5e-05
9gecdkw8VDfnWWTFmGhhUiaC6gTSv3T5QpXY8eVrombdpvvtQAN,54782588865,5.5e-05
9gGLfkNJzpu4NNZH4eCwrspTYQQN5duK21vKNfd6i21HXa9c1J4,54506000000,5.5e-05
9f9WpakVJQdDdnD74XCn15ciSuVKzqP6jctvsXLhZtu2G1aENyj,54341877495,5.4e-05
9iMCLeA5G3maApmQQqgmYRGNKq1bJypDfwFkEUvm6j3Nw237o5F,54156014051,5.4e-05
9hK6WawpFqsydXtv6bKNHeZMr8A7iyjaseyWfVBgS2Sz5oEUHPX,53660688495,5.4e-05
9ejSohCkMpywkQEY5hhq3PeHKUk99nUzBKr4tQMzshUWgDbmWCk,53120651993,5.3e-05
9fDzuJx5Bxmnt9whHhFmcx8fRM93t1pfY1pmh8hg4pBgAP4awhC,52304000000,5.2e-05
9hkmb1P3Tf8z2oiQ9RveVi2weWDJwvxffEdJGczCBS5gP7Ju9Je,52273486734,5.2e-05
9gL9M9cXxbQSys9syEYSSXnZqM5GC7Xu8ecEcfdjzkpcSZ9miHg,52186063557,5.2e-05
9gC9Nq9uBVjnaZowqPFTMQHCMGbUBtnshxwbjHsKeqCPJwv4bD1,52086856110,5.2e-05
9feswJ6vkaJM3ezxHMLH2BTV3qpvEVVNkr2B7xZrwm8ByUhMCv3,50720803218,5.1e-05
9ex6jotuminNcjmNgYitTth3zLUre8ZcERDcvqGiAQeqoMQT1aV,50374068987,5e-05
9fHhqCd1xMMLi7X22LLJHPjVuqXVdZJzNeNTpVf5hBPNobLheyf,50292949258,5e-05
9hsJNDvRaXA6qHPcJxicjVqvysQoXXkKvu5fqkrT2fXwpcqqU9q,50270409298,5e-05
9gDk52W4RYBcdCQFRwJxFQYS7tBWyeUUUK6aScNiAS4eNEK7vX8,50011000000,5e-05
9hZtLJTBf3ANyvNB5VT9s9BEy4TmN3R8PFr6rfwXQ2BU5s86KAq,50004549633,5e-05
9hBg4uT8KovaL7Eyv4CKQfVNhHVs5BJxpNWSThc9bQ5cxycW2D4,50001894247,5e-05
9fFe2hh1dSiPFamWNy1cwZ8SGeoicpJfy6yuNBehTFS2C4SdUto,50000115279,5e-05
9g6RPC9UpCFNFYD5SC2FbP88BSDEBw7odY3dBguWMg9ML7tkDEh,50000000000,5e-05
9fkwZ2ocGiMbDsjF3ZXhm2mfaRhVbHbyvSoWxWnAuC9LsVDNB8X,50000000000,5e-05
9gNEw89bvbG5LEVf67a26TufU4vtsUQkRptnRRDVBvk3UFomJnU,50000000000,5e-05
9iCLTQc5Q4C6jsB2LcX7ZJDxPMQfLEobD26gf2t7TtU3w92vrYb,50000000000,5e-05
9fBNL8rDnMaBCm9H2bq46mPfHWrNN8JTinA7nHAALPTfAxyvQa9,50000000000,5e-05
9haFkNm8TWhMsCo3tKSh1xwfiwY23BfZBfUtEav6ytb1Kqor7fz,50000000000,5e-05
9gS2iK6bztmurqRp31Jmxnvw49YqgSiiGvvk9Hhyr9nTQfSc2FY,50000000000,5e-05
9eXdvVfKUUAbCmZfTyDtynqFd1xMJMZqQzrDJ7dqpi6UTZu5sZc,50000000000,5e-05
9fT8tgxsXBzQFQRyVA86AFhBN6Fn7jfwNwn5iXR7TiV5wFzEShV,50000000000,5e-05
9hHLg4Q5cEJWYEe1mG7iQ9TWmC4pzNy7iQv5EeXz7YYj9DcXqfe,49943201637,5e-05
9h7SQ8bmk7vTvyZNCiGB8HyKByjdSjFARVhGKfwp4Sizb7ogxVu,49706000000,5e-05
9hhZ9JNZ8G74bpNUG7TGcaJN9eE5FsTn3JLvAEMMvEbWwuzsXbK,49673000000,5e-05
9f3iVSoLQquYp3grTK3WCKqkcwnJLbuBCQzPksZHG2bir6yPEw9,49500000000,5e-05
