address,amount,percentage
9gaSACeqCktfNUoEeWUk2t8AyXGVYx6zpQhEsqN1U5Rg2qStvHV,2628119672,0.000461
9g7oxjGkPCRoBMSSaY8WmtygP3mExTdMrtTmzqQXCvAgfw4t2bB,2544635567,0.000446
9ey2dQEDFzzsHDFaDAH8a37UwK5j8WbgzwJTY1TP7FDEm154t3N,1999734378,0.000351
9gicpipSQr966cZrD2MwW5cjQw8PdoVAY4FPXcdn3mqWZUAGSCG,1910097687,0.000335
9iFswetNfCerYT2WNoUTJbfMf6WdBGBQy6jaW7G12kyVU81bVmi,1904091590,0.000334
9fhoDCJ3CpXRCSdJfH5Ff33ARyo5aYWXWqkSxqcBZbyuhWyeWJa,1844675515,0.000324
9eqQEPysLCATNJ3o3e1D3uU83B6QGnZyYVtvMvVk3ZAuL3DEsgC,1693671899,0.000297
9i8UKD4PhZgAVCirBKBGQDk7E4J2cbSFudcxQGvNMRfzBNqPchU,1657743286,0.000291
9esVrheg2bZqZTEDeppNw7e4axErTXpFsMxHoNmpFfnHFTeyztA,1441095891,0.000253
9fNggZ1pYG9SoWX3WkpW34QfrJs3aTwZPTwudunEgdLWF92Sae2,1295863070,0.000227
9gRMibvCPzsZymGKKuhUAWDhTvQi37mrDo9n8BFiEjhn7Xhb85R,1262250924,0.000221
9hq7R1zrrUAmLp2Row7tMJwXhFYxSQf2Zn8UDrN6zJhzNQnnPiF,1261978806,0.000221
9h2ksH6yqF7sjmFSZo23ALK6LVAYaqtScRiDudj8dUjHrTjpghc,1156162899,0.000203
9gXGAouYHkC2JkwiJzprVM59xjzBWjE7JYcXLC5psYx8DnKGgDt,1128767124,0.000198
9fNwxiZBsWzmAuGUCU79gTpgEeRducn9aguyRxe5t9NeK97ytcj,1124355371,0.000197
9fD4LseojrAMXeoW1a7XS6BZqjTA28T557mFstr2js391em6gJk,1045122576,0.000183
9f4Jt1E3nUwhLeYVAA1kwbfWNkkMMaVpBgPDNPxuzCT6Nhe1max,1032208576,0.000181
9fzDrwAbd5CDJcQp1L3Su4VERc1TSfxDuk98uE9XMHD7BKEXH59,1000000000,0.000175
9hzpdBFpJw5A8fTupGUF386cdwd4A2pKmNweRFeBj22oJiMmzMg,1000000000,0.000175
9hcL99aABYND129WCFGVCQs7F1w4iWmbz4TFASMW8n7mXW92xun,1000000000,0.000175
9gNRmcfwhbViBFDzct7MPr1Lx5ZcRgAnRSAwNHWhGXBkbgimNPx,997622466,0.000175
