address,amount,percentage
9hQ3LfJ8fDn8qLk9ThDBCGUKb8kr16aFDjdtUQjV38crbirUvoP,1678413800,0.00041
9fsNERkv4QU4D1TJs3gux7oVgbpng4227PnudU5GpjW4PJGdspq,1605263158,0.000392
9epb288R3MUe7mgBo1KbZJV29rqpWgFn9T2k2pxHmjG6Kii8vwY,1510000000,0.000369
9fZ96JpYU1LVdmyVKbPZ5EwgoHqTmF6SiWwoYbYMgnzHi5zVEQ1,1509873131,0.000369
9hDuehidMCKBmz18Jp7h9QMrDxMVE5ZaTcttvjnuxpxhxxcqnCW,1169658424,0.000286
9fkcBK2FawR1ffNsiEHo7s4CKkRnnEQvSN3nEcAQFvhKs47mQcE,1167894414,0.000285
9fXF8Fe8DkRB5ewxBPQ6GY79B9CowfzbmX13JjEqWs2raR51yhC,1144847600,0.00028
9fEnUoiRuJTe6VF6ezzLZpxbZGeYrbRuUQEqprmHGgJW65vdaUX,1121272501,0.000274
9gtSd97VCNTiQLHriJfh9dgfU4LZ1QxwEHLWCKYQWvZHbRfc2tq,1111111111,0.000271
9gjghouPwq9TCKyFAAvHPsoE1n9moZWec9oKeRzAjnV9p4hAzvo,1031190908,0.000252
9hBRF6tXmqEhTcSHYZfo6vnVxEaL7cTyBPpQvnmRi4SqQDC32Gd,1015966504,0.000248
9h7Cw8GVhjC3yLQYxms1YMo6yKU6ReZrmXhyUaQGmuoAop6QXiE,1007512828,0.000246
9fKzym4iCkkvPgeRkR3TAoRrVUryV4CBx3syyZgVhj7YTpvTWnE,971743537,0.000237
9iK3YFQVdVvrbwPawmQxmCNenjHCBfnZ29NzU1HouaoDPsB4ch3,880459523,0.000215
9fvAjCm5xqVroYnDhYjSkWj4RGV7781LzJbeABRcnqhNS22pxN2,848742150,0.000207
9gQP8EVY3UBEpSz4Kjqy8S3rFdUE6g443EKBsFJL31b8EtFUWdZ,826648447,0.000202
9g2AriJ7Q2JjbbDr8rHarYXHihkkyGjAq7ni8bqKDKNJoo6oevV,800000000,0.000195
9fQ7Ft7ViTMhLbfoH6cErdnZUSD5pDoh6UmpdJRsg3BQnWK8925,767750272,0.000187
9eeUAiaFmKF5hTXuMp91CCHdqhFTyza7zNovFEsHJqTxYkrdkCb,765470000,0.000187
9efGWEjhuKoDQ5FYtv6uq76EF33VcLA9u8dEre3Gj1quUmqaMeH,715000000,0.000175
9hJdPPy7i4Nc5E6zzNexH2kbQnWkU8EyYqS65P6ARpUdxUdJmnV,666660000,0.000163
9fx2hnvWmzxMkzaiGg8vFvk8cWkay8bCPxRc8wqUzQhE1XsRVcX,621710527,0.000152
9g8yZHpF4oGgwoazJMN1DrHEM94kmzPKFVeBCfB1MeSvrVxsM9o,532894737,0.00013
9gqKR36KAz7wPjcMXTgheKBhYc1yc2PNFB2c7yyTdfGn1QECLWk,500000000,0.000122
9fR8Jy27CZBgYDa46TKxgNupAF6x2eZqykwqy76st5cGLqD2YLz,495083722,0.000121
9hMa8bqVq31HYaCqbufEbWZFURFrHhxuHui3w1dmAtFCF1r4LZm,494053494,0.000121
9gXGAouYHkC2JkwiJzprVM59xjzBWjE7JYcXLC5psYx8DnKGgDt,489470897,0.00012
9hDbhNqZwRiS8jUNByEuaUwL8oFUJvvdMuTPvrh9zAbGh7gqQxw,483215200,0.000118
9hz7vXxoPiRZtxDm4NRogzt7cGWHQWcBUy3z42uM5Tgd7GDAZgK,456590762,0.000111
9gYxdPFq5pgUQJDRGWy4FEXqf1CA9MPBNGGw95bNqB3W77G7dQ2,455775707,0.000111
9fQGyvcM861LKJDbnbkTjn2vMqGQVH2bNLdtXAjGQ5F84KLh9jX,450918178,0.00011
9iCGqty99Qx31WzM1HeWu7yU77QWRPnCgws4fX2F1xGa1BZeKjG,321369568,7.8e-05
