address,amount,percentage
9gzmp3VmhYgoXiJCw8jWcEYiXVEWu6pYBZV246ZerKyc3A7C49z,1000000,2.5e-05
9fXQ3C7FoPRhB3M71WJs6mfp6UaRzesd8dExSgRi2j3FTgpZC7U,1000000,2.5e-05
9esDL8cRzvzY4YtQh2oCUT69Gjbpkwkc1XxY6BCVR54DrYLYHP7,992200,2.5e-05
9huwjJv9HPc3gkUzNPYcEEqiN4MYjJZYYymTerBFk5vEn2zhqjf,953641,2.4e-05
9iN5fFkw6LweQdC5o8EynfZr4e6Qbwt4HgJ54qwKcPVhbsh8DvX,946845,2.4e-05
9fQbawMUNGivdvZrs5Msde9QBfLEiaZHnsr85SrzqiYPk2jutzf,896453,2.2e-05
9hhxHYgNcmtt69gx4SXqxydiK2HjnA7zvvW3zzgpHnxAdyDqteo,837500,2.1e-05
9eYwo6LLTUt7og7E1XaFYW9VmLJNqp6p8H9v33RRJKMWKcP3TBH,828455,2.1e-05
3gb1RZucekcRdda82TSNS4FZSREhGLoi1FxGDmMZdVeLtYYixPRviEdYireoM9RqC6Jf4kx85Y1jmUg5XzGgqdjpkhHm7kJZdgUR3VBwuLZuyHVqdSNv3eanqpknYsXtUwvUA16HFwNa3HgVRAnGC8zj8U7kksrfjycAM1yb19BB4TYR2BKWN7mpvoeoTuAKcAFH26cM46CEYsDRDn832wVNTLAmzz4Q6FqE29H9euwYzKiebgxQbWUxtupvfSbKaHpQcZAo5Dhyc6PFPyGVFZVRGZZ4Kftgi1NMRnGwKG7NTtXsFMsJP6A7yvLy8UZaMPe69BUAkpbSJdcWem3WpPUE7UpXv4itDkS5KVVaFtVyfx8PQxzi2eotP2uXtfairHuKinbpSFTSFKW3GxmXaw7vQs1JuVd8NhNShX6hxSqCP6sxojrqBxA48T2KcxNrmE3uFk7Pt4vPPdMAS4PW6UU82UD9rfhe3SMytK6DkjCocuRwuNqFoy4k25TXbGauTNgKuPKY3CxgkTpw9WfWsmtei178tLefhUEGJueueXSZo7negPYtmcYpoMhCuv4G1JZc283Q7f3mNXS,782902,2e-05
9eXcG9WnjNCfeYfdwAeo5gHek6Q17CTeYvDNA2W9pom82gpovZG,767712,1.9e-05
9fSNgwa3YdXdjd1UsgSTY2qtvwZD8LTgRXdgHeFdEeTdxfa3TFJ,749202,1.9e-05
9gFXE5xNsJea6k8jV9ywgafwGd4Um3yzxUvwMTDBu4ZjNvv3Nw9,700507,1.8e-05
9hVyFeAFDQoqFvYJBoRJ5Yj243vXqnjw3Sc1KX59RcTRcp9QTfo,665605,1.7e-05
9hCjKrFDhSGDJj9nXFHWVjtqYv3UXadeQaNTHq3mncrCZp9HJ7z,654479,1.6e-05
9gEW9p8NKcYWnfzbzh7uFxXU6f1VdDSi6JSyiBJSjjBUbQYxGgv,625001,1.6e-05
9fbacWPo6NhW2W4UPM3ytXGjsUehimehUqH9QNvhGg7CVBka92Y,610132,1.5e-05
9i4orwwuS22REmiFLPyEbxj8LX6pb4mUnC3Y737ZXb6EuJWaZ5x,600000,1.5e-05
9fZ1f9g4JqbJrz9t8575xn7idsDGXqpoepw5aX7hfBuowHRGmL1,552418,1.4e-05
9iKVfGFC8vcKfvX1vz8vYcqWiVgb3nxY3LQu5dCj1zBQAkHMcDg,542252,1.4e-05
9f21Gu89nwJQWrw9LLpvFQEuFAwt1cRMgSS6pTTuszZaibTqicU,501000,1.3e-05
9f3JHWuHLWXvxhuQVAf3H2S3E6knFHReoR8L6X8WpjrNn7jtLZm,500048,1.3e-05
9hFXE57fmujy3ibmEzpMFLCB2PaCcdvmY88rSFjQUU9mvSKskAS,500000,1.3e-05
9h2PuDrdU6imZDB5jxWy6aZAVj3vt1jvKkQqvSontnSqQngAygC,500000,1.3e-05
9gE8XT7tSwqHA7Hv489j6JrT28vmNoCJ9HdTWwgXnUMuDXdGha3,500000,1.3e-05
