address,amount,percentage
9fUPGtPgErpm1ktGm47uWEyiPHdjBFEenrQJPyhL7hJUvRJhXgo,1181086288,0.00014
9h9L5X2vPWXHi8XjQFsSDyFc6NTGZYvvz1QJHagnA8dB7ixhLMj,1171789040,0.000138
9fEDUNvWunfLRXQNuSorjBG2dsjDgvdZt9ZPS1g3HpEVpsiRgii,1116936732,0.000132
9geTH5oC7LkkcAmrwBQanNrr9YMrc2WP59afMpua6YwxEL63xYk,1034225588,0.000122
9fr9DkdE8NR59hcQgMnZ7fBTitsgsu1w8pPH2qVvkYDybNB1ygt,1015745538,0.00012
9iAhqGvA7dqDykKnUmPjxhwxjx6Xb666RvaYDFKDhxeHPkTTLGH,1013515158,0.00012
9g9LnkM2DnHtw9V8pJNWYNdTBpXNM5pDTgdUTqWYSZ8eakXjf5i,1012366834,0.00012
9eaXvKJRDShsSXHx6GHsNpKY8kWPhx88Qx8nPMauTWCTj3WghZk,1011045099,0.000119
9fbzAZAQauntRwsnCNFPb7DzT7854qWp4uxeWrhgiscW43aFGfN,1003398925,0.000119
9huKBmEVSueSWPgCbtJTb6d1MGN34gV3s7jsGnuTyKbgLnB5sxP,1001621040,0.000118
9iP9GsEp5roMcUtfWspaeh8bNA8hTLUwq3d4prH5vNH3b4dKqJ6,1000000000,0.000118
9hDCPpsVX1Giph8cqiwu4VjnsKnGspM74ajw4FLCmCZJiDZ2APm,974759276,0.000115
9eyMwYp33vYQiGUNrSerUkLq7f1GsrhCPdKeZ4gQVEoaLKUdBCx,933011463,0.00011
9hhNN459ZS13hjnmB4NJw51aVD35Fn6eLjBbup9dqgsBUkaiW7G,832694339,9.8e-05
9gEwsJePmqhCXwdtCWVhvoRUgNsnpgWkFQ2kFhLwYhRwW7tMc62,816010928,9.6e-05
9iKyyfKCa2wL4462Rdjth1QHDvyxkrwLW5Hw4qoAWhroFGbx7cK,810915749,9.6e-05
9gbc3M5yb5x1VdVsL8k9i68yQdQ1PnYNADnyQ6dLDS7MPUn6PEq,809859017,9.6e-05
9gRqTvZsayjZ3bMj8giPav6FaVPf5XnyC9PxwFEEC8JL9NTJkAf,778688524,9.2e-05
9g9QvEsmJPSuWFUCacJ3xgy8rWVBNz8kPStVE83hSowhmDn6oYw,765027322,9e-05
9fQg2pJwQTLdJYNWzz4UPV78AhtavMkvA5qJQN9nUuY9RTvVCKD,760280300,9e-05
9gNChnwDZhtATbYbdhrzhr1YH829J8dBWmiVPbuqATbcvq9jBfA,751366120,8.9e-05
9ezxLxQTnU3EHNywinYPnmeHj4uWEJrcZvjATmcittuir4H8jbb,745901639,8.8e-05
9ebP1KkCxqZG4jj9ufcf4fGF5BWtTcKEUWdmBR53Sq4AaY1PDSC,741102653,8.8e-05
9frJ5PqzYvGTzpJekDTKz6Eu5spsFYLF1uEBJn2u4pmJUgr6ANS,721282690,8.5e-05
9i7xJ88eeLCg6JVyfgFk6MV77wFNyGMCjp7RVcKTeVdf1WV2NEg,652742318,7.7e-05
9iDGnuqsaQ21zxVKMzLJHbfUYQYjp7a9nkXZDKF4XAU4bmeX8k5,632950819,7.5e-05
9emwdKoJZn2st8hSVYKvFT4wgkfNbbWiMgdEJRyFmxkQ35f6wue,624147029,7.4e-05
9efsThS6G9bKw3KrKRLCeRuAikcJrCJSTce4QZnycg5sUM8WUPi,621773590,7.3e-05
9eaixkZpuUipmcLhXeB2DRpp6wyv2mRgNeJhG6JQ6VU4gMmtPCX,603351491,7.1e-05
9gqKR36KAz7wPjcMXTgheKBhYc1yc2PNFB2c7yyTdfGn1QECLWk,575183280,6.8e-05
9ev1n5nPG3VJpS1nMUFgxmmdGYQLVpPLXT3FH21iUp8zDsefMrt,548305424,6.5e-05
9etbxBpH4WZXU2X9m56kBYHtucTT62Wb9kXnnvY1CPhyLJWiXvf,542491586,6.4e-05
9i9eKCuBp5sauc9h6uP6g6mqqGKnbfyZaANBhe7dPgk8iDC9ABD,541439066,6.4e-05
